OG_name,GCF_000277895,GCF_000961215,GCF_001908725,GCF_002285515,GCF_008370835,GCF_008639345,GCF_009769165,GCF_009883735,GCF_009931595,GCF_013388375,GCF_014236795,GCF_017301775,GCF_017724035,GCF_021906995,GCF_023337365,GCF_025266575,GCF_030168915,GCF_031834635,GCF_032697525,GCF_032698475,GCF_033170385,GCF_040529045,GCF_040529055,GCF_040529065,GCF_040616535,GCF_041519315,GCF_900183975,GCF_903989455,GCF_905367715
OG_3712,KWO_RS21395,AMD14_RS19880,BJD12_RS10135,XJ27_RS13860,XOCgx_RS20190,FLG15_RS19060,FZ025_RS06775,EBN15_RS18050,,AD14011_RS18970,,ISN38_RS07980,XeaCFBP3836p_RS19060,K8O61_RS02200,M3O59_RS18760,M0D43_RS13675,KHF85_RS02750,PG878_RS02805,NYR97_RS10950,NYR95_RS20395,QN245_RS02635,Q7W82_RS00450,RAB70_RS05990,RAB71_RS19115,RZV17_RS18080,ACDH77_RS18185,PD885_RS01355,H7A86_RS18200,KHN93_RS19180
OG_3713,KWO_RS21400,AMD14_RS19885,BJD12_RS10140,XJ27_RS13855,XOCgx_RS20195,FLG15_RS23595,FZ025_RS06780,EBN15_RS18055,,AD14011_RS18975,,,XeaCFBP3836p_RS19065,,M3O59_RS18765,M0D43_RS13670,,PG878_RS02800,NYR97_RS10945,NYR95_RS20400,QN245_RS02630,Q7W82_RS00455,RAB70_RS05985,RAB71_RS19120,RZV17_RS18085,ACDH77_RS18190,PD885_RS01350,H7A86_RS18205,KHN93_RS19185
OG_3714,KWO_RS21405,AMD14_RS19890,BJD12_RS10145,XJ27_RS13850,XOCgx_RS20200,FLG15_RS23600,FZ025_RS06850,EBN15_RS18060,XaFJ1_RS01785,AD14011_RS18980,G4Q83_RS20565,ISN38_RS08000,XeaCFBP3836p_RS19070,K8O61_RS02190,M3O59_RS18770,M0D43_RS13665,KHF85_RS02720,PG878_RS02775,NYR97_RS10925,NYR95_RS20405,QN245_RS02600,Q7W82_RS00485,RAB70_RS05955,RAB71_RS19150,RZV17_RS18090,ACDH77_RS18195,PD885_RS01345,H7A86_RS18220,KHN93_RS19205
OG_3715,KWO_RS21410,AMD14_RS19895,BJD12_RS10150,XJ27_RS13845,XOCgx_RS20205,FLG15_RS19070,FZ025_RS06865,EBN15_RS18065,XaFJ1_RS01780,AD14011_RS18985,G4Q83_RS20545,ISN38_RS08010,XeaCFBP3836p_RS19075,K8O61_RS02180,M3O59_RS18775,M0D43_RS13660,,PG878_RS02765,NYR97_RS10920,NYR95_RS20410,QN245_RS02590,Q7W82_RS00495,RAB70_RS05945,RAB71_RS19160,RZV17_RS18095,ACDH77_RS18200,PD885_RS01340,H7A86_RS18225,KHN93_RS19210
OG_3716,KWO_RS21415,AMD14_RS19900,BJD12_RS10155,XJ27_RS13840,XOCgx_RS20210,FLG15_RS19075,FZ025_RS06870,EBN15_RS18070,XaFJ1_RS01775,AD14011_RS18990,G4Q83_RS20540,ISN38_RS08015,XeaCFBP3836p_RS19080,,M3O59_RS18780,M0D43_RS13655,,PG878_RS02760,NYR97_RS10915,NYR95_RS20415,QN245_RS02585,Q7W82_RS00500,RAB70_RS05940,RAB71_RS19165,RZV17_RS18100,ACDH77_RS18205,PD885_RS01335,H7A86_RS18230,KHN93_RS19215
OG_3717,KWO_RS21420,AMD14_RS19905,BJD12_RS10160,XJ27_RS13905,XOCgx_RS20230,FLG15_RS19080,FZ025_RS06875,EBN15_RS18075,,AD14011_RS18995,G4Q83_RS21675,,XeaCFBP3836p_RS19085,,M3O59_RS18785,M0D43_RS13650,KHF85_RS02715,PG878_RS02680,NYR97_RS10910,NYR95_RS20420,QN245_RS02505,Q7W82_RS00580,RAB70_RS05855,RAB71_RS19260,RZV17_RS18105,ACDH77_RS18210,PD885_RS01330,H7A86_RS18235,KHN93_RS19220
OG_3718,KWO_RS21425,AMD14_RS19910,BJD12_RS10165,XJ27_RS13910,XOCgx_RS20235,FLG15_RS19085,FZ025_RS06880,EBN15_RS18080,XaFJ1_RS01770,AD14011_RS19000,G4Q83_RS21670,ISN38_RS08025,XeaCFBP3836p_RS19090,K8O61_RS02165,M3O59_RS18790,M0D43_RS13645,KHF85_RS02710,PG878_RS02675,NYR97_RS10905,NYR95_RS20425,QN245_RS02500,Q7W82_RS00585,RAB70_RS05850,RAB71_RS19265,RZV17_RS18110,ACDH77_RS18215,PD885_RS01325,H7A86_RS18240,KHN93_RS19225
OG_3719,KWO_RS21430,AMD14_RS19915,BJD12_RS10170,XJ27_RS13915,,FLG15_RS19090,,,,AD14011_RS19005,,ISN38_RS08030,XeaCFBP3836p_RS19095,K8O61_RS02155,M3O59_RS18795,M0D43_RS13640,KHF85_RS02705,PG878_RS02670,NYR97_RS10900,NYR95_RS20430,QN245_RS02495,Q7W82_RS00590,RAB70_RS05845,RAB71_RS19270,RZV17_RS18115,ACDH77_RS18220,PD885_RS01320,H7A86_RS18245,KHN93_RS19230
OG_3720,KWO_RS21435,AMD14_RS19920,BJD12_RS10175,XJ27_RS13920,XOCgx_RS20250,FLG15_RS19095,FZ025_RS06900,EBN15_RS18085,,AD14011_RS19010,G4Q83_RS21665,ISN38_RS08040,XeaCFBP3836p_RS19100,K8O61_RS02145,M3O59_RS18800,M0D43_RS13635,KHF85_RS02695,PG878_RS02660,NYR97_RS10895,NYR95_RS20435,QN245_RS02485,Q7W82_RS00600,RAB70_RS05835,RAB71_RS19280,RZV17_RS18120,ACDH77_RS18225,PD885_RS01315,H7A86_RS18250,KHN93_RS19235
OG_3721,KWO_RS21440,AMD14_RS19925,BJD12_RS10180,XJ27_RS13925,XOCgx_RS16625;XOCgx_RS20255,FLG15_RS19100,,EBN15_RS18090,,AD14011_RS19015,,ISN38_RS15755,XeaCFBP3836p_RS19105,K8O61_RS11815,M3O59_RS18805,M0D43_RS13630,,,NYR97_RS10890,NYR95_RS20440,,,RAB70_RS05825,,,ACDH77_RS18230,,,KHN93_RS19240
OG_3722,KWO_RS21445,AMD14_RS19930,BJD12_RS10185,XJ27_RS13930,XOCgx_RS20260,FLG15_RS19105,FZ025_RS06905,EBN15_RS18095,,AD14011_RS19020,G4Q83_RS21660,ISN38_RS08045,XeaCFBP3836p_RS19110,K8O61_RS02135,M3O59_RS18810,M0D43_RS13625,KHF85_RS02690,PG878_RS02655,NYR97_RS10885,NYR95_RS20445,QN245_RS02480,Q7W82_RS00605,RAB70_RS05830,RAB71_RS19285,RZV17_RS18125,ACDH77_RS18235,PD885_RS01305,H7A86_RS18255,KHN93_RS19245
OG_3723,KWO_RS21450,AMD14_RS19935,BJD12_RS10190,XJ27_RS13940,XOCgx_RS20275,FLG15_RS19110,FZ025_RS06910,EBN15_RS18100,XaFJ1_RS01765,AD14011_RS19025,G4Q83_RS21655,ISN38_RS08050,XeaCFBP3836p_RS19115,K8O61_RS02130,M3O59_RS18815,M0D43_RS13620,KHF85_RS02685,PG878_RS02650,NYR97_RS10880,NYR95_RS20450,QN245_RS02475,Q7W82_RS00610,RAB70_RS05820,RAB71_RS19290,RZV17_RS18130,ACDH77_RS18240,PD885_RS01300,H7A86_RS18260,KHN93_RS19250
OG_3724,KWO_RS21455,AMD14_RS19940,BJD12_RS10195,XJ27_RS13945,XOCgx_RS20280,FLG15_RS19115,FZ025_RS06925,EBN15_RS18105,XaFJ1_RS01760,AD14011_RS19030,G4Q83_RS21640,ISN38_RS08065,XeaCFBP3836p_RS19120,K8O61_RS02115,M3O59_RS18820,M0D43_RS13615,KHF85_RS02670,PG878_RS02630,NYR97_RS10875,NYR95_RS20455,QN245_RS02455,Q7W82_RS00630,RAB70_RS05800,RAB71_RS19310,RZV17_RS18135,ACDH77_RS18245,PD885_RS01295,H7A86_RS18265,KHN93_RS19255
OG_3725,KWO_RS21460,AMD14_RS19945,BJD12_RS10200,XJ27_RS13950,XOCgx_RS20285,FLG15_RS19120,FZ025_RS06930,EBN15_RS18110,XaFJ1_RS01755,AD14011_RS19035,G4Q83_RS21635,ISN38_RS08070,XeaCFBP3836p_RS19125,K8O61_RS02110,M3O59_RS18825,M0D43_RS13610,KHF85_RS02665,PG878_RS02625,NYR97_RS10870,NYR95_RS20460,QN245_RS02450,Q7W82_RS00635,RAB70_RS05795,RAB71_RS19315,RZV17_RS18140,ACDH77_RS18250,PD885_RS01290,H7A86_RS18270,KHN93_RS19260
OG_3726,KWO_RS21465,AMD14_RS19950,BJD12_RS10205,XJ27_RS13955,XOCgx_RS20290,FLG15_RS19125,FZ025_RS06935,EBN15_RS18115,XaFJ1_RS01750,AD14011_RS19040,G4Q83_RS21630,ISN38_RS08075,XeaCFBP3836p_RS19130,K8O61_RS02105,M3O59_RS18830,M0D43_RS13605,KHF85_RS02660,PG878_RS02620,NYR97_RS10865,NYR95_RS20465,QN245_RS02445,Q7W82_RS00640,RAB70_RS05790,RAB71_RS19320,RZV17_RS18145,ACDH77_RS18255,PD885_RS01285,H7A86_RS18275,KHN93_RS19265
OG_3727,KWO_RS21470,AMD14_RS19955,BJD12_RS10210,XJ27_RS13960,XOCgx_RS20295,FLG15_RS19130,FZ025_RS06940,EBN15_RS18120,XaFJ1_RS01745,AD14011_RS19045,G4Q83_RS21625,ISN38_RS08080,XeaCFBP3836p_RS19135,K8O61_RS02100,M3O59_RS18835,M0D43_RS13600,KHF85_RS02655,PG878_RS02615,NYR97_RS10860,NYR95_RS20470,QN245_RS02440,Q7W82_RS00645,RAB70_RS05785,RAB71_RS19325,RZV17_RS18150,ACDH77_RS18260,PD885_RS01280,H7A86_RS18280,KHN93_RS19270
OG_3728,KWO_RS21475,AMD14_RS19960,BJD12_RS10215,XJ27_RS13965,XOCgx_RS20310,FLG15_RS19140,FZ025_RS06945,EBN15_RS18125,XaFJ1_RS01740,AD14011_RS19050,G4Q83_RS21620,ISN38_RS08085,XeaCFBP3836p_RS19140,K8O61_RS02095,M3O59_RS18840,M0D43_RS13590,KHF85_RS02650,PG878_RS02610,NYR97_RS10855,NYR95_RS20475,QN245_RS02435,Q7W82_RS00650,RAB70_RS05780,RAB71_RS19330,RZV17_RS18155,ACDH77_RS18265,PD885_RS01275,H7A86_RS18285,KHN93_RS19275
OG_3729,KWO_RS21480,AMD14_RS19965,BJD12_RS10220,XJ27_RS13970,XOCgx_RS20315,FLG15_RS19145,FZ025_RS06950,EBN15_RS18130,XaFJ1_RS01735,AD14011_RS19055,G4Q83_RS21615,ISN38_RS08090,XeaCFBP3836p_RS19145,K8O61_RS02090,M3O59_RS18845,M0D43_RS13585,KHF85_RS02645,PG878_RS02605,NYR97_RS10850,NYR95_RS20480,QN245_RS02430,Q7W82_RS00655,RAB70_RS05775,RAB71_RS19335,RZV17_RS18160,ACDH77_RS18270,PD885_RS01270,H7A86_RS18290,KHN93_RS19280
OG_3730,KWO_RS21485,AMD14_RS19970,BJD12_RS10235,XJ27_RS13975,XOCgx_RS20330,FLG15_RS19150,FZ025_RS06955,EBN15_RS18140,XaFJ1_RS01725,AD14011_RS19065,G4Q83_RS19335,ISN38_RS08095,XeaCFBP3836p_RS19150,K8O61_RS02085,M3O59_RS18850,M0D43_RS13575,KHF85_RS02640,PG878_RS02595,NYR97_RS10845,NYR95_RS20495,QN245_RS02420,Q7W82_RS00665,RAB70_RS05765,RAB71_RS19345,RZV17_RS18165,ACDH77_RS18275,PD885_RS01265,H7A86_RS18295,KHN93_RS19290
OG_3731,KWO_RS21490,AMD14_RS19975,BJD12_RS10240,XJ27_RS13980,XOCgx_RS20335,FLG15_RS19155,FZ025_RS06960,EBN15_RS18145,XaFJ1_RS01720,AD14011_RS19070,G4Q83_RS19330,ISN38_RS08100,XeaCFBP3836p_RS19155,K8O61_RS02080,M3O59_RS18855,M0D43_RS13570,KHF85_RS02635,PG878_RS02590,NYR97_RS10840,NYR95_RS20500,QN245_RS02415,Q7W82_RS00670,RAB70_RS05760,RAB71_RS19350,RZV17_RS18170,ACDH77_RS18280,,H7A86_RS18300,KHN93_RS19295
OG_3732,KWO_RS21495,AMD14_RS19980,BJD12_RS10245,XJ27_RS13985,XOCgx_RS20345,FLG15_RS19160,FZ025_RS06965,EBN15_RS18150,XaFJ1_RS01715,AD14011_RS19075,G4Q83_RS19325,ISN38_RS08105,XeaCFBP3836p_RS19160,K8O61_RS02075,M3O59_RS18860,M0D43_RS13565,KHF85_RS02630,PG878_RS02580,NYR97_RS10835,NYR95_RS20505,QN245_RS02405,Q7W82_RS00680,RAB70_RS05750,RAB71_RS19360,RZV17_RS18175,ACDH77_RS18285,PD885_RS01255,H7A86_RS18305,KHN93_RS19300
OG_3733,KWO_RS21500,AMD14_RS19985,BJD12_RS10250,XJ27_RS13990,XOCgx_RS20350,FLG15_RS19165,FZ025_RS06970,EBN15_RS18155,XaFJ1_RS01710,AD14011_RS19080,G4Q83_RS19320,ISN38_RS08110,XeaCFBP3836p_RS19165,K8O61_RS02070,M3O59_RS18865,M0D43_RS13560,KHF85_RS02625,PG878_RS02575,NYR97_RS10830,NYR95_RS20510,QN245_RS02400,Q7W82_RS00685,RAB70_RS05745,RAB71_RS19365,RZV17_RS18180,ACDH77_RS18290,PD885_RS01250,H7A86_RS18310,KHN93_RS19305
OG_3734,KWO_RS21505,AMD14_RS19990,BJD12_RS10255,XJ27_RS13995,XOCgx_RS20355,FLG15_RS19170,FZ025_RS06975,EBN15_RS18160,XaFJ1_RS01705,AD14011_RS19085,G4Q83_RS19315,ISN38_RS08115,XeaCFBP3836p_RS19170,K8O61_RS02065,M3O59_RS18870,M0D43_RS13555,KHF85_RS02620,PG878_RS02570,NYR97_RS10825,NYR95_RS20515,QN245_RS02395,Q7W82_RS00690,RAB70_RS05740,RAB71_RS19370,RZV17_RS18185,ACDH77_RS18295,PD885_RS01245,H7A86_RS18315,KHN93_RS19310
OG_3735,KWO_RS21510,AMD14_RS19995,BJD12_RS10260,XJ27_RS14000,XOCgx_RS20360,FLG15_RS19175,FZ025_RS06980,EBN15_RS18165,XaFJ1_RS01700,AD14011_RS19090,G4Q83_RS19310,ISN38_RS08120,XeaCFBP3836p_RS19175,K8O61_RS02060,M3O59_RS18875,M0D43_RS13550,KHF85_RS02615,PG878_RS02565,NYR97_RS10820,NYR95_RS20520,QN245_RS02390,Q7W82_RS00695,RAB70_RS05735,RAB71_RS19375,RZV17_RS18190,ACDH77_RS18300,PD885_RS01240,H7A86_RS18320,KHN93_RS19315
OG_3736,KWO_RS21515,AMD14_RS20000,BJD12_RS10265,XJ27_RS14005,XOCgx_RS20365,FLG15_RS19180,FZ025_RS06985,EBN15_RS18170,XaFJ1_RS01695,AD14011_RS19095,G4Q83_RS19305,ISN38_RS08125,XeaCFBP3836p_RS19180,K8O61_RS02055,M3O59_RS18880,M0D43_RS13545,KHF85_RS02610,PG878_RS02560,NYR97_RS10815,NYR95_RS20525,QN245_RS02385,Q7W82_RS00700,RAB70_RS05730,RAB71_RS19380,RZV17_RS18195,ACDH77_RS18305,PD885_RS01235,H7A86_RS18325,KHN93_RS19320
OG_3737,KWO_RS21520,AMD14_RS20005,BJD12_RS10270,XJ27_RS14010,XOCgx_RS20370,FLG15_RS19185,FZ025_RS06990,EBN15_RS18175,XaFJ1_RS01690,AD14011_RS19100,G4Q83_RS19300,ISN38_RS08130,XeaCFBP3836p_RS19185,K8O61_RS02050,M3O59_RS18885,M0D43_RS13540,KHF85_RS02605,PG878_RS02555,NYR97_RS10810,NYR95_RS20530,QN245_RS02380,Q7W82_RS00705,RAB70_RS05725,RAB71_RS19385,RZV17_RS18200,ACDH77_RS18310,PD885_RS01230,H7A86_RS18330,KHN93_RS19325
OG_3738,KWO_RS21525,AMD14_RS20010,BJD12_RS10275,XJ27_RS14015,XOCgx_RS20375,FLG15_RS19190,FZ025_RS06995,EBN15_RS18180,XaFJ1_RS01685,AD14011_RS19105,G4Q83_RS19295,ISN38_RS08135,XeaCFBP3836p_RS19190,K8O61_RS02045,M3O59_RS18890,M0D43_RS13535,KHF85_RS02600,PG878_RS02550,NYR97_RS10805,NYR95_RS20535,QN245_RS02375,Q7W82_RS00710,RAB70_RS05720,RAB71_RS19390,RZV17_RS18205,ACDH77_RS18315,PD885_RS01225,H7A86_RS18335,KHN93_RS19330
OG_3739,KWO_RS21530,AMD14_RS25120,BJD12_RS10280,XJ27_RS14020,XOCgx_RS23565,FLG15_RS19195,,EBN15_RS18185,,AD14011_RS19110,,,XeaCFBP3836p_RS19195,,M3O59_RS18895,M0D43_RS13530,,,NYR97_RS10800,NYR95_RS20540,,,,,RZV17_RS18210,ACDH77_RS18320,PD885_RS01220,H7A86_RS18340,KHN93_RS19335
OG_3740,KWO_RS21535,AMD14_RS20015,BJD12_RS10285,XJ27_RS14025,XOCgx_RS20385,FLG15_RS19200,FZ025_RS07000,EBN15_RS18190,XaFJ1_RS01680,AD14011_RS19115,G4Q83_RS19290,ISN38_RS08140,XeaCFBP3836p_RS19200,K8O61_RS02040,M3O59_RS18900,M0D43_RS13525,KHF85_RS02590,PG878_RS02540,NYR97_RS10795,NYR95_RS20545,QN245_RS02365,Q7W82_RS00720,RAB70_RS05710,RAB71_RS19400,RZV17_RS18215,ACDH77_RS18325,PD885_RS01215,H7A86_RS18345,KHN93_RS19340
OG_3741,KWO_RS21540,AMD14_RS20020,BJD12_RS10290,XJ27_RS14030,XOCgx_RS20390,FLG15_RS19205,FZ025_RS07005,EBN15_RS18195,XaFJ1_RS01675,AD14011_RS19120,G4Q83_RS19285,ISN38_RS08145,XeaCFBP3836p_RS19205,K8O61_RS02035,M3O59_RS18905,M0D43_RS13520,KHF85_RS02585,PG878_RS02535,NYR97_RS10790,NYR95_RS20550,QN245_RS02360,Q7W82_RS00725,RAB70_RS05705,RAB71_RS19405,RZV17_RS18220,ACDH77_RS18330,PD885_RS01210,H7A86_RS18350,KHN93_RS19345
OG_3742,KWO_RS21545,AMD14_RS20025,BJD12_RS10295,XJ27_RS14035,XOCgx_RS20395,FLG15_RS19210,FZ025_RS07010,EBN15_RS18200,XaFJ1_RS01670,AD14011_RS19125,G4Q83_RS19280,ISN38_RS08150,XeaCFBP3836p_RS19210,K8O61_RS02030,M3O59_RS18910,M0D43_RS13515,KHF85_RS02580,PG878_RS02530,NYR97_RS10785,NYR95_RS20555,QN245_RS02355,Q7W82_RS00730,RAB70_RS05700,RAB71_RS19410,RZV17_RS18225,ACDH77_RS18335,PD885_RS01205,H7A86_RS18355,KHN93_RS19350
OG_3743,KWO_RS21550,AMD14_RS20030,BJD12_RS10300,XJ27_RS14040,XOCgx_RS20400,FLG15_RS19215,FZ025_RS07015,EBN15_RS18205,XaFJ1_RS01665,AD14011_RS19130,G4Q83_RS19275,ISN38_RS08155,XeaCFBP3836p_RS19215,K8O61_RS02025,M3O59_RS18915,M0D43_RS13510,KHF85_RS02575,PG878_RS02525,NYR97_RS10780,NYR95_RS20560,QN245_RS02350,Q7W82_RS00735,RAB70_RS05695,RAB71_RS19415,RZV17_RS18230,ACDH77_RS18340,PD885_RS01200,H7A86_RS18360,KHN93_RS19355
OG_3744,KWO_RS21555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG_3745,KWO_RS21585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG_3746,KWO_RS21595,AMD14_RS21950,BJD12_RS12085,XJ27_RS15755,XOCgx_RS21960,FLG15_RS20655,,EBN15_RS19840,XaFJ1_RS15315,AD14011_RS20875,G4Q83_RS00205,ISN38_RS09445,XeaCFBP3836p_RS21060,K8O61_RS00625,M3O59_RS20620,M0D43_RS11815,KHF85_RS00730,PG878_RS00760,NYR97_RS09000,NYR95_RS22610,QN245_RS00660,Q7W82_RS02350,RAB70_RS04055,RAB71_RS21045,RZV17_RS19810,ACDH77_RS20150,,H7A86_RS20030,KHN93_RS21020
OG_3747,KWO_RS21600,AMD14_RS21955,BJD12_RS12090,XJ27_RS15760,XOCgx_RS21965,FLG15_RS20660,,EBN15_RS19845,XaFJ1_RS15320,AD14011_RS20880,G4Q83_RS00200,ISN38_RS09450,XeaCFBP3836p_RS21065,K8O61_RS00620,M3O59_RS20625,M0D43_RS11810,KHF85_RS00725,PG878_RS00755,NYR97_RS08995,NYR95_RS22615,QN245_RS00655,Q7W82_RS02355,RAB70_RS04050,RAB71_RS21050,RZV17_RS19815,ACDH77_RS20155,PD885_RS19540,H7A86_RS20035,KHN93_RS21025
OG_3748,KWO_RS21605,AMD14_RS21960,BJD12_RS12095,XJ27_RS15765,XOCgx_RS21970,,FZ025_RS07100,EBN15_RS19850,,AD14011_RS20885,,ISN38_RS09455,XeaCFBP3836p_RS21070,K8O61_RS00615,M3O59_RS20630,M0D43_RS11805,KHF85_RS00720,PG878_RS00750,NYR97_RS08990,NYR95_RS22620,QN245_RS00650,Q7W82_RS02360,RAB70_RS04045,RAB71_RS21055,RZV17_RS19820,ACDH77_RS20160,,H7A86_RS20040,KHN93_RS21030
OG_3749,KWO_RS21610,AMD14_RS21965,BJD12_RS12100,XJ27_RS15770,XOCgx_RS21975,FLG15_RS20680,FZ025_RS07105,EBN15_RS19855,XaFJ1_RS16305,AD14011_RS20890,,ISN38_RS09460,XeaCFBP3836p_RS21075,K8O61_RS00610,M3O59_RS20635,M0D43_RS11800,KHF85_RS00715,PG878_RS00745,NYR97_RS08985,NYR95_RS22625,QN245_RS00645,Q7W82_RS02365,RAB70_RS04040,RAB71_RS21060,RZV17_RS19825,ACDH77_RS20165,,H7A86_RS20060,KHN93_RS21035
OG_3750,KWO_RS21615,AMD14_RS21970,BJD12_RS12105,XJ27_RS15775,XOCgx_RS21985,FLG15_RS20685,,EBN15_RS00280,,AD14011_RS20895,,,XeaCFBP3836p_RS21080,,M3O59_RS20640,M0D43_RS11795,,,NYR97_RS08980,NYR95_RS22630,,,,,RZV17_RS19830,ACDH77_RS20170,PD885_RS19555,H7A86_RS20065,KHN93_RS21040
OG_3751,KWO_RS21620,AMD14_RS21975,BJD12_RS12110,XJ27_RS15780,XOCgx_RS21990,FLG15_RS20690,FZ025_RS07115,EBN15_RS00275,XaFJ1_RS15335,AD14011_RS20900,G4Q83_RS00170,ISN38_RS09470,XeaCFBP3836p_RS21085,K8O61_RS00600,M3O59_RS20645,M0D43_RS11790,KHF85_RS00705,PG878_RS00740,NYR97_RS08975,NYR95_RS22635,QN245_RS00640,Q7W82_RS02370,RAB70_RS04035,RAB71_RS21065,RZV17_RS19835,ACDH77_RS20175,PD885_RS19560,H7A86_RS20070,KHN93_RS21055
OG_3752,KWO_RS21625,AMD14_RS21980,BJD12_RS12115,XJ27_RS15785,,FLG15_RS20695,FZ025_RS07120,EBN15_RS00270,XaFJ1_RS15340,AD14011_RS20910,,ISN38_RS09475,XeaCFBP3836p_RS21090,K8O61_RS00595,M3O59_RS20650,M0D43_RS11785,KHF85_RS00700,PG878_RS00735,NYR97_RS08970,NYR95_RS22640,QN245_RS00635,Q7W82_RS02375,RAB70_RS04030,RAB71_RS21070,RZV17_RS19840,ACDH77_RS20180,PD885_RS19565,H7A86_RS20075,KHN93_RS21060
OG_3753,KWO_RS21630,,,XJ27_RS15795,XOCgx_RS22000,,FZ025_RS07125,,,,,ISN38_RS09480,,K8O61_RS00590,M3O59_RS20655,,KHF85_RS00695,,NYR97_RS08960,NYR95_RS22655,,,,,,,PD885_RS19575,,
OG_3754,KWO_RS21635,AMD14_RS21985,BJD12_RS12120,XJ27_RS15800,XOCgx_RS22005,FLG15_RS20700,FZ025_RS07130,EBN15_RS00265,XaFJ1_RS15355,AD14011_RS20920,,ISN38_RS09485,XeaCFBP3836p_RS21095,K8O61_RS00585,M3O59_RS20660,M0D43_RS11780,KHF85_RS00690,PG878_RS00730,NYR97_RS08955,NYR95_RS22660,QN245_RS00630,Q7W82_RS02380,RAB70_RS04025,RAB71_RS21075,RZV17_RS19845,ACDH77_RS20185,,H7A86_RS20085,KHN93_RS21070
OG_3755,KWO_RS21640,AMD14_RS21990,BJD12_RS12125,XJ27_RS15805,XOCgx_RS22010,FLG15_RS20705,FZ025_RS07135,EBN15_RS00260,XaFJ1_RS15360,AD14011_RS20930,,ISN38_RS09490,XeaCFBP3836p_RS21100,K8O61_RS00580,M3O59_RS20665,M0D43_RS11775,KHF85_RS00685,PG878_RS00725,NYR97_RS08950,NYR95_RS22665,QN245_RS00625,Q7W82_RS02385,RAB70_RS04020,RAB71_RS21080,RZV17_RS19850,ACDH77_RS20190,PD885_RS19590,H7A86_RS20090,KHN93_RS21075
OG_3756,KWO_RS21645,AMD14_RS21995,BJD12_RS12130,XJ27_RS15810,XOCgx_RS22015,FLG15_RS20710,FZ025_RS07140,EBN15_RS00255,XaFJ1_RS15365,AD14011_RS20935,,ISN38_RS09495,XeaCFBP3836p_RS21105,K8O61_RS00575,M3O59_RS20670,M0D43_RS11770,KHF85_RS00680,PG878_RS00720,NYR97_RS08945,NYR95_RS22670,QN245_RS00620,Q7W82_RS02390,RAB70_RS04015,RAB71_RS21085,RZV17_RS19855,ACDH77_RS20195,PD885_RS19595,H7A86_RS20095,KHN93_RS21080
OG_3757,KWO_RS21650,,,,XOCgx_RS22020,,FZ025_RS07145,,,,,,,K8O61_RS00570,,,,,,,,,,,,,,,
OG_3758,KWO_RS21655,,,,XOCgx_RS02505,,FZ025_RS07150,EBN15_RS16670,,,,,,K8O61_RS00565,,,,,,,,,,,,,,,
OG_3759,KWO_RS21660,AMD14_RS22000,BJD12_RS12135,XJ27_RS15815,XOCgx_RS22030,FLG15_RS20715,FZ025_RS07155,EBN15_RS00250,XaFJ1_RS15370,AD14011_RS20940,G4Q83_RS00130,ISN38_RS09500,XeaCFBP3836p_RS21110,K8O61_RS00560,M3O59_RS20675,M0D43_RS11765,KHF85_RS00675,PG878_RS00715,NYR97_RS08940,NYR95_RS22675,QN245_RS00615,Q7W82_RS02395,RAB70_RS04010,RAB71_RS21090,RZV17_RS19860,ACDH77_RS20200,PD885_RS19605,H7A86_RS20100,KHN93_RS21085
OG_3760,KWO_RS21665,AMD14_RS22005,BJD12_RS12140,XJ27_RS15820,XOCgx_RS22035,FLG15_RS20720,,EBN15_RS00245,,AD14011_RS20945,,,XeaCFBP3836p_RS21115,,M3O59_RS20680,M0D43_RS11760,,,NYR97_RS08935,NYR95_RS22680,,,,,RZV17_RS19865,ACDH77_RS20205,,H7A86_RS20105,KHN93_RS21090
OG_3761,KWO_RS21670,AMD14_RS22010,BJD12_RS12145,XJ27_RS15825,,FLG15_RS20725,,,,AD14011_RS20950,,,XeaCFBP3836p_RS21120,,M3O59_RS20685,M0D43_RS11755,,,NYR97_RS08930,NYR95_RS22685,,,,,RZV17_RS19870,ACDH77_RS20210,,H7A86_RS20110,KHN93_RS21095
OG_3762,KWO_RS21675,AMD14_RS22015,BJD12_RS12150,XJ27_RS15830,,FLG15_RS20730,,,,AD14011_RS20955,,,XeaCFBP3836p_RS21125,,M3O59_RS20690,M0D43_RS11750,,,NYR97_RS08925,NYR95_RS22690,,,,,RZV17_RS19875,ACDH77_RS20215,,H7A86_RS20115,KHN93_RS21100
OG_3763,KWO_RS21680,AMD14_RS22020,BJD12_RS12155,XJ27_RS15835,,FLG15_RS20735,,,,AD14011_RS20960,,,XeaCFBP3836p_RS21130,,M3O59_RS20695,M0D43_RS11745,,,NYR97_RS08920,NYR95_RS22695,,,,,RZV17_RS19880,ACDH77_RS20220,,H7A86_RS20120,KHN93_RS21105
OG_3764,KWO_RS21685,AMD14_RS22025,BJD12_RS12160,XJ27_RS15840,,FLG15_RS20740,,,,AD14011_RS20965,,,XeaCFBP3836p_RS21135,,M3O59_RS20700,M0D43_RS11740,,,NYR97_RS08915,NYR95_RS22700,,,,,RZV17_RS19885,ACDH77_RS20225,,H7A86_RS20125,KHN93_RS21110
